"","idccaa","c_p","direccion","horario","latitud","localidad","longitud_wgs84","margen","municipio","precio_biodiesel","precio_bioetanol","precio_gas_natural_comprimido","precio_gas_natural_licuado","precio_gases_licuados_del_petroleo","precio_gasoleo_a","precio_gasoleo_b","precio_gasoleo_premium","precio_gasolina_95_e10","precio_gasolina_95_e5","precio_gasolina_95_e5_premium","precio_gasolina_98_e10","precio_gasolina_98_e5","precio_hidrogeno","provincia","remision","rotulo","tipo_venta","percent_bio_etanol","percent_ester_metilico","ideess","id_municipio","id_provincia","lowcost","CCAA"
"8888","11","06197","CAMINO DEL CEMENTERIO, S/N","L-D: 24H",38.721583,"ENTRIN BAJO",-6.713444,"D","Entrín Bajo",NA,NA,NA,NA,NA,1.739,1.34,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","COOPENTRIN","R",0,0,11045,674,"06",TRUE,"Galicia"
"8889","11","06860","CALLE VIA EMERITA, 66","L-D: 24H",38.94125,"ESPARRAGALEJO",-6.429833,"D","Esparragalejo",NA,NA,NA,NA,NA,2.049,NA,NA,NA,1.889,NA,NA,NA,NA,"BADAJOZ","dm","CME","P",0,0,14319,675,"06",TRUE,"Galicia"
"8890","11","06800","CARRETERA E-90/N-V KM. 342,5","L-V: 06:00-22:00; S: 06:00-14:00",38.905639,"MERIDA",-6.358111,"D","Mérida",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.769,NA,NA,NA,NA,"BADAJOZ","dm","REPSOL","P",0,0,7535,712,"06",FALSE,"Galicia"
"8891","11","06800","CARRETERA N-630 KM. 618,3","L-D: 06:30-22:30",38.938639,"MERIDA",-6.344278,"D","Mérida",NA,NA,NA,NA,NA,1.999,NA,2.089,NA,1.769,NA,NA,1.889,NA,"BADAJOZ","OM","REPSOL","P",0,0,5947,712,"06",FALSE,"Galicia"
"8892","11","06800","AUTOVIA A-5 KM. 338","L-V: 07:00-22:00; S: 07:30-15:00",38.938639,"MERIDA",-6.344333,"D","Mérida",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.769,1.799,NA,NA,NA,"BADAJOZ","OM","REPSOL","P",0,0,7526,712,"06",FALSE,"Galicia"
"8893","11","06800","CARRETERA A5 KM. 338,8","L-D: 06:00-22:00",38.926528,"MERIDA",-6.322139,"I","Mérida",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.769,1.799,NA,1.879,NA,"BADAJOZ","OM","REPSOL","P",0,0,7527,712,"06",FALSE,"Galicia"
"8894","11","06800","CARRETERA E-90/N-V KM. 340,9","L-D: 24H",38.910667,"MERIDA",-6.340417,"I","Mérida",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.779,NA,NA,1.889,NA,"BADAJOZ","OM","REPSOL","P",0,0,7532,712,"06",FALSE,"Galicia"
"8895","11","06800","AUTOVIA A-5 KM. 341","L-D: 24H",38.938417,"MERIDA",-6.365083,"D","Mérida",NA,NA,1.71,1.679,NA,2.009,1.624,2.099,NA,1.769,NA,NA,1.899,NA,"BADAJOZ","OM","REPSOL","P",0,0,11564,712,"06",FALSE,"Galicia"
"8896","11","06640","AVENIDA EXTREMADURA, 118","L-D: 24H",39.042917,"TALARRUBIAS",-5.234583,"D","Talarrubias",NA,NA,NA,NA,NA,1.784,1.398,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","COOP. LA SIBERIA EXTREMEÑA","P",0,0,12585,757,"06",TRUE,"Galicia"
"8897","11","06140","AUTOVIA AUTOVIA  A-5 KM. KM 375,86","L-D: 24H",38.852278,"TALAVERA LA REAL",-6.712722,"D","Talavera la Real",NA,NA,NA,NA,NA,1.989,NA,NA,NA,1.749,NA,NA,1.879,NA,"BADAJOZ","dm","Q8","P",0,0,5841,758,"06",TRUE,"Galicia"
"8898","11","06140","CARRETERA DE LA ALBUERA EX363 KM. 0,300","L-D: 24H",38.877167,"TALAVERA LA REAL",-6.775861,"I","Talavera la Real",NA,NA,NA,NA,NA,1.869,NA,NA,NA,1.699,NA,NA,NA,NA,"BADAJOZ","dm","AUTOOIL","P",0,0,14077,758,"06",TRUE,"Galicia"
"8899","11","06140","CTRA. LA ALBUERA km 1,002","L-V: 08:30-14:00 y 16:00-18:30; S: 08:30-12:30",38.870765,"TALAVERA LA REAL",-6.775645,"D","Talavera la Real",NA,NA,NA,NA,NA,NA,1.315,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","NO TIENE","R",0,0,10337,758,"06",TRUE,"Galicia"
"8900","11","10980","AVENIDA DE MERIDA, 9","L-S: 08:00-21:00",39.714417,"ALCANTARA",-6.883111,"D","Alcántara",NA,NA,NA,NA,NA,1.987,NA,NA,NA,1.842,NA,NA,NA,NA,"CÁCERES","dm","IBERDOEX","P",0,0,7537,1550,"10",TRUE,"Galicia"
"8901","11","10160","CARRETERA EX-382 KM. 3","L-D: 24H",39.182667,"ALCUESCAR",-6.23525,"D","Alcuéscar",NA,NA,NA,NA,NA,1.949,NA,NA,NA,1.729,NA,NA,NA,NA,"CÁCERES","dm","MAGNA OIL","P",0,0,14887,1552,"10",TRUE,"Galicia"
"8902","11","10160","CR N-630, 590,5","L-D: 06:00-23:59",39.164306,"ALCUESCAR",-6.264417,"D","Alcuéscar",NA,NA,NA,NA,NA,2.009,NA,2.099,NA,1.779,NA,NA,1.909,NA,"CÁCERES","OM","REPSOL","P",0,0,7533,1552,"10",FALSE,"Galicia"
"8903","11","10160","AVENIDA CONSTITUCIÓN, 80","L: 09:00-14:00 y 16:00-19:00",39.182194,"ALCUESCAR",-6.235194,"D","Alcuéscar",NA,NA,NA,NA,NA,NA,1.409,NA,NA,NA,NA,NA,NA,NA,"CÁCERES","dm","ALMAZARA COOPERATIVA SAN ISIDRO","R",0,0,10166,1552,"10",TRUE,"Galicia"
"8904","11","10160","AUTOVIA RUTA DE LA PLATA A-66 KM. 576,000","L-D: 24H",39.2895,"ALDEA DEL CANO",-6.32775,"I","Aldea del Cano",NA,NA,NA,NA,NA,2.039,1.699,2.089,NA,1.819,NA,NA,NA,NA,"CÁCERES","dm","VALCARCE","P",0,0,12085,1553,"10",TRUE,"Galicia"
"8905","11","10740","CR N-630, 435,8","L: 07:00-11:00",40.267611,"ALDEANUEVA DEL CAMINO",-5.909611,"D","Aldeanueva del Camino",NA,NA,NA,NA,NA,1.989,NA,2.079,NA,1.759,NA,NA,1.909,NA,"CÁCERES","OM","REPSOL","P",0,0,5936,1557,"10",FALSE,"Galicia"
"8906","11","10740","CARRETERA N-630 KM. 436,4","L-D: 24H",40.265083,"ALDEANUEVA DEL CAMINO",-5.917028,"D","Aldeanueva del Camino",NA,NA,NA,NA,NA,2.005,NA,2.085,NA,1.769,1.849,NA,NA,NA,"CÁCERES","OM","CEPSA","P",0,0,8266,1557,"10",TRUE,"Galicia"
"8907","11","10550","CARRETERA N-521 KM. 77","L-D: 06:30-22:00",39.426167,"ALISEDA",-6.690972,"I","Aliseda",NA,NA,NA,NA,NA,1.999,1.559,2.049,NA,1.799,NA,NA,1.999,NA,"CÁCERES","dm","SARAS","P",0,0,8320,1560,"10",TRUE,"Galicia"
"8908","11","10350","AUTOVIA A-V KM. 193,800","L-D: 24H",39.828056,"ALMARAZ",-5.660639,"D","Almaraz",NA,NA,NA,NA,NA,2.109,NA,2.169,NA,1.869,NA,NA,1.999,NA,"CÁCERES","dm","CEPSA","P",0,0,8407,1561,"10",TRUE,"Galicia"
"8909","11","06010","CARRETERA CRTA. VALVERDE DE LEGANES KM, 1 KM. 1","L-D: 24H",38.861472,"BADAJOZ",-6.971472,"N","Badajoz",NA,NA,NA,NA,NA,1.979,NA,2.019,NA,1.789,NA,NA,1.899,NA,"BADAJOZ","dm","CARREFOUR","P",0,0,5850,644,"06",TRUE,"Galicia"
"8910","11","06004","PLAZA PLAZA DEL PILAR, S/N, S/N","L-V: 07:00-21:00; S: 07:00-15:00; D: 08:00-14:00",38.874333,"BADAJOZ",-6.971306,"N","Badajoz",NA,NA,NA,NA,NA,1.959,NA,2.009,NA,1.779,NA,NA,NA,NA,"BADAJOZ","dm","REPSOL","P",0,0,5922,644,"06",FALSE,"Galicia"
"8911","11","06011","CALLE C/ JOSE MARÍA ALCARAZ Y ALENDA, S/N","L-D: 24H",38.867944,"BADAJOZ",-6.989861,"N","Badajoz",NA,NA,NA,NA,NA,1.979,NA,2.019,NA,1.789,NA,NA,1.899,NA,"BADAJOZ","dm","CARREFOUR","P",0,0,5852,644,"06",TRUE,"Galicia"
"8912","11","06011","CR N-432, 3,5","L-V: 06:00-22:00; S-D: 07:00-23:00",38.848639,"BADAJOZ",-6.938556,"I","Badajoz",NA,NA,NA,NA,NA,1.919,NA,2.019,NA,1.759,NA,NA,NA,NA,"BADAJOZ","dm","ROCK & OIL","P",0,0,7590,644,"06",TRUE,"Galicia"
"8913","11","06007","AVENIDA CIRCUNVALACIÓN REINA SOFÍA, SN","L-S: 06:00-22:00; D: 07:00-22:00",38.881694,"BADAJOZ",-6.964,"D","Badajoz",NA,NA,NA,NA,1.049,1.959,NA,2.009,NA,1.789,NA,NA,1.899,NA,"BADAJOZ","OM","REPSOL","P",0,0,15049,644,"06",FALSE,"Galicia"
"8914","11","10696","AVDA.PLASENCIA Nº 2","L-S: 09:00-14:00 y 17:00-19:00",40.082889,"BARRADO",-5.879972,"N","Barrado",NA,NA,NA,NA,NA,NA,1.608,NA,NA,NA,NA,NA,NA,NA,"CÁCERES","dm","SCL NTRA.SRA.VISO","R",0,0,10390,1567,"10",TRUE,"Galicia"
"8915","11","10394","CARRETERA NACIONAL V KM. 190","L-D: 24H",39.851778,"BELVIS DE MONROY",-5.629528,"D","Belvís de Monroy",NA,NA,NA,NA,NA,1.979,1.679,2.039,NA,1.799,NA,NA,NA,NA,"CÁCERES","dm","DST BELVIS","P",0,0,7595,1568,"10",TRUE,"Galicia"
"8916","11","10320","EX_118 NAVALMORAL-GUADALUPE km 51,32","L: 07:00-22:00",39.785778,"BOHONAL DE IBOR",-5.476694,"N","Bohonal de Ibor",NA,NA,NA,NA,NA,1.959,1.579,NA,NA,1.739,NA,NA,1.849,NA,"CÁCERES","dm","GASOLINERA LOS IBORES","P",0,0,8003,1572,"10",TRUE,"Galicia"
"8917","11","10950","CARRETERA CACERES KM. 33,400","L-V: 08:00-20:00; S: 08:00-15:00 y 17:00-20:00; D: 09:00-15:00 y 17:00-20:00",39.616694,"BROZAS",-6.764028,"D","Brozas",NA,NA,NA,NA,NA,1.895,1.469,1.961,NA,1.734,NA,NA,NA,NA,"CÁCERES","dm","CEPSA","P",0,0,7577,1574,"10",TRUE,"Galicia"
"8918","11","10610","CARRETERA N-110 KM. 370,800","L-D: 06:00-22:00",40.200778,"CABEZUELA DEL VALLE",-5.7965,"I","Cabezuela del Valle",NA,NA,NA,NA,NA,1.979,NA,2.049,NA,1.739,NA,NA,NA,NA,"CÁCERES","OM","REPSOL","P",0,0,5910,1577,"10",FALSE,"Galicia"
"8919","11","10005","AV. ALEMANIA- POL IND FRATRES PARC. 40","L-D: 06:00-23:00",39.462083,"CACERES",-6.3835,"D","Cáceres",NA,NA,NA,NA,NA,1.999,NA,2.089,NA,1.789,NA,NA,1.929,NA,"CÁCERES","OM","REPSOL","P",0,0,5816,1579,"10",FALSE,"Galicia"
"8920","11","10005","CR N-630, 548,9","L-D: 06:00-22:00",39.494611,"CACERES",-6.418306,"D","Cáceres",NA,NA,NA,NA,NA,1.979,NA,2.069,NA,1.769,NA,NA,1.919,NA,"CÁCERES","OM","REPSOL","P",0,0,7553,1579,"10",FALSE,"Galicia"
"8921","11","10005","CTRA.MEDELLIN km 2","L: 06:30-23:00",39.453444,"CACERES",-6.365528,"I","Cáceres",NA,NA,NA,NA,NA,1.988,NA,2.048,NA,1.768,NA,NA,1.908,NA,"CÁCERES","dm","SHELL","P",0,0,8408,1579,"10",FALSE,"Galicia"
"8922","11","10005","CARRETERA EX 206 KM. 3,900","L-S: 07:00-22:00; D: 08:00-20:00",39.442806,"CACERES",-6.3485,"N","Cáceres",NA,NA,NA,NA,NA,1.969,NA,2.039,NA,1.739,NA,NA,1.879,NA,"CÁCERES","OM","GALP","P",0,0,9344,1579,"10",TRUE,"Galicia"
"8923","11","10005","CALLE MONFRAGUE ESQUINA C\ GREDOS, S/N","L-D: 24H",39.471417,"CACERES",-6.392417,"D","Cáceres",NA,NA,NA,NA,NA,1.899,NA,NA,NA,1.679,NA,NA,NA,NA,"CÁCERES","dm","BALLENOIL","P",0,0,14223,1579,"10",TRUE,"Galicia"
"8924","11","10005","CARRETERA MEDELLIN KM. 1","L-D: 24H",39.455528,"CACERES",-6.367194,"N","Cáceres",NA,NA,2.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CÁCERES","dm","ALIARA ENERGIA GNV","P",0,0,15250,1579,"10",TRUE,"Galicia"
"8925","11","10005","CARRETERA MIAJADAS KM. 1,750","L-D: 24H",39.45575,"CACERES",-6.367278,"I","Cáceres",NA,NA,NA,NA,NA,1.899,NA,NA,NA,1.698,NA,NA,NA,NA,"CÁCERES","dm","PETROCAR","P",0,0,12656,1579,"10",TRUE,"Galicia"
"8926","11","10001","POLIGONO CAPELLANIAS, 329","L-D: 06:00-22:00",39.484194,"CACERES",-6.413389,"N","Cáceres",NA,NA,NA,NA,NA,1.859,NA,NA,NA,1.619,NA,NA,NA,NA,"CÁCERES","OM","GASOLINERA CAPELLANÍAS","P",0,0,13671,1579,"10",TRUE,"Galicia"
"8927","11","10001","CALLE LOS HALCONES, 10","L-D: 24H",39.488694,"CACERES",-6.377444,"N","Cáceres",NA,NA,NA,NA,NA,1.859,NA,NA,NA,1.679,NA,NA,NA,NA,"CÁCERES","dm","Q8","P",0,0,15114,1579,"10",TRUE,"Galicia"
"8928","11","06320","CALLE LUIS CHAMIZO, 1","L-D: 24H",38.347056,"MEDINA DE LAS TORRES",-6.410889,"D","Medina de las Torres",NA,NA,NA,NA,NA,NA,1.271,1.754,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","COOP. STMO. CRISTO H.","P",0,0,11573,710,"06",TRUE,"Galicia"
"8929","11","06800","AUTOVIA N-VA KM. 344,2","L-D: 24H",38.947167,"MERIDA",-6.280556,"I","Mérida",NA,NA,NA,NA,NA,1.999,NA,2.089,NA,1.769,NA,NA,1.799,NA,"BADAJOZ","dm","CEPSA","P",0,0,11594,712,"06",TRUE,"Galicia"
"8930","11","06700","AVENIDA DULCE CHACON, 4","L: 24H",38.9715,"VILLANUEVA DE LA SERENA",-5.808056,"N","Villanueva de la Serena",NA,NA,NA,NA,NA,1.899,NA,1.949,NA,1.729,NA,NA,1.929,NA,"BADAJOZ","dm","AVIA","P",0,0,14055,784,"06",TRUE,"Galicia"
"8931","11","06700","POLIGONO INDUSTRIAL LA CAGANCHA, 9","L: 24H",38.969389,"VILLANUEVA DE LA SERENA",-5.806111,"D","Villanueva de la Serena",NA,NA,NA,NA,NA,1.767,NA,1.787,NA,1.567,NA,NA,NA,NA,"BADAJOZ","dm","BALLENOIL","P",0,0,15533,784,"06",TRUE,"Galicia"
"8932","11","06700","AVENIDA DE CHILE, 54","L-D: 06:00-00:00",38.970833,"VILLANUEVA DE LA SERENA",-5.785389,"D","Villanueva de la Serena",NA,NA,NA,NA,NA,1.969,NA,2.049,NA,1.759,NA,NA,1.959,NA,"BADAJOZ","dm","CEPSA","P",0,0,9187,784,"06",TRUE,"Galicia"
"8933","11","10200","CARRETERA ANTIGUA NACIONAL V KM. 250","L-D: 24H",39.481556,"TRUJILLO",-5.854056,"D","Trujillo",NA,NA,NA,NA,NA,1.85,NA,NA,NA,1.65,NA,NA,NA,NA,"CÁCERES","dm","COPRECA","P",0,0,14078,1737,"10",TRUE,"Galicia"
"8934","11","06340","CARRETERA BADAJOZ-HUELVA KM. 95","L-D: 07:00-10:00",38.168417,"FREGENAL DE LA SIERRA",-6.649833,"D","Fregenal de la Sierra",NA,NA,NA,NA,NA,1.985,NA,2.049,NA,1.819,NA,NA,NA,NA,"BADAJOZ","dm","CEPSA","P",0,0,10165,679,"06",TRUE,"Galicia"
"8935","11","06660","C 712 km 1,4","L-D: 24H",39.131015,"FUENLABRADA DE LOS MONTES",-4.947033,"D","Fuenlabrada de los Montes",NA,NA,NA,NA,NA,1.869,NA,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","SI","R",0,0,9988,680,"06",TRUE,"Galicia"
"8936","11","06800","AUTOVIA A-5 KM. 341","L-D: 06:00-23:00",38.937861,"MERIDA",-6.362222,"I","Mérida",NA,NA,NA,NA,1.049,2.009,NA,2.099,NA,1.769,NA,NA,1.899,NA,"BADAJOZ","OM","REPSOL","P",0,0,11563,712,"06",FALSE,"Galicia"
"8937","11","06800","CARRETERA EX 209 KM. 60","L-D: 24H",38.934417,"MERIDA",-6.372194,"D","Mérida",NA,NA,NA,NA,NA,1.889,NA,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","SETTRAN","P",0,0,13335,712,"06",TRUE,"Galicia"
"8938","11","06800","CALLE POLIGONO INDUSTRIAL EL PRADO CL SUP-PA-01 B8., S/N","L-D: 24H",38.919111,"MERIDA",-6.37425,"N","Mérida",NA,NA,NA,NA,NA,1.969,NA,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","NIEVES","P",0,0,15422,712,"06",TRUE,"Galicia"
"8939","11","06800","POLIGONO IND. EL PRADO, PARC SER 1-A, S/N","L-D: 24H",38.921972,"MERIDA",-6.375556,"N","Mérida",NA,NA,NA,NA,NA,1.929,NA,NA,NA,1.735,NA,NA,1.865,NA,"BADAJOZ","dm","E.S. VIA DE LA PLATA, S.L.","P",0,0,7494,712,"06",TRUE,"Galicia"
"8940","11","06800","AUTOVIA A5 KM. 341","L-D: 06:00-22:00",38.937861,"MERIDA",-6.361056,"N","Mérida",NA,NA,1.689,1.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","HAM","P",0,0,13996,712,"06",TRUE,"Galicia"
"8941","11","06800","AUTOVIA A-66 KM. 630","L-D: 24H",38.858444,"MERIDA",-6.364028,"D","Mérida",NA,NA,NA,NA,NA,2.009,NA,2.089,NA,1.789,NA,NA,1.929,NA,"BADAJOZ","OM","SHELL","P",0,0,11485,712,"06",FALSE,"Galicia"
"8942","11","06800","CARRETERA MADRID-LISBOA, S/N KM. S/N","L-D: 24H",38.907139,"MERIDA",-6.360278,"N","Mérida",NA,NA,NA,NA,NA,1.989,NA,2.029,NA,1.769,NA,NA,1.889,NA,"BADAJOZ","dm","CARREFOUR","P",0,0,5851,712,"06",TRUE,"Galicia"
"8943","11","06800","AVENIDA FELIPE VI, S/N","L-D: 24H",38.934889,"MERIDA",-6.344194,"D","Mérida",NA,NA,NA,NA,NA,1.859,NA,1.859,NA,1.659,NA,NA,NA,NA,"BADAJOZ","dm","PETROGOLD","P",0,0,13898,712,"06",TRUE,"Galicia"
"8944","11","06800","CARRETERA N-VA KM. 340","L-D: 06:00-22:00",38.915056,"MERIDA",-6.332,"I","Mérida",NA,NA,NA,NA,NA,2.015,NA,2.095,NA,1.744,1.824,NA,NA,NA,"BADAJOZ","OM","CEPSA","P",0,0,7557,712,"06",TRUE,"Galicia"
"8945","11","06010","CALLE VICENTE DELGADO ALGABA, S/N","L-D: 07:00-22:00",38.866139,"BADAJOZ",-6.974528,"N","Badajoz",NA,NA,NA,NA,NA,1.999,NA,2.068,NA,1.789,NA,NA,NA,NA,"BADAJOZ","dm","REPSOL","P",0,0,10816,644,"06",FALSE,"Galicia"
"8946","11","06010","CARRETERA VALVERDE DE LEGANES KM.","L-D: 07:00-23:00",38.850944,"BADAJOZ",-6.967556,"D","Badajoz",NA,NA,NA,NA,NA,2.009,NA,2.099,NA,1.789,NA,NA,1.939,NA,"BADAJOZ","dm","BP SANCHA BRAVA","P",0,0,8388,644,"06",TRUE,"Galicia"
"8947","11","06010","CARRETERA DE VALVERDE KM. 3,200","L-D: 07:00-23:00",38.846028,"BADAJOZ",-6.966111,"I","Badajoz",NA,NA,NA,NA,NA,1.999,NA,2.08,NA,1.779,NA,NA,1.949,NA,"BADAJOZ","dm","""BP"" ROTONDA LAS VAGUADAS S.L.","P",0,0,5884,644,"06",TRUE,"Galicia"
"8948","11","06010","AVENIDA LUIS MOVILLA, 2","L-D: 06:00-23:00",38.858611,"BADAJOZ",-6.990056,"D","Badajoz",NA,NA,NA,NA,NA,1.979,NA,2.069,NA,1.789,NA,NA,1.899,NA,"BADAJOZ","OM","REPSOL","P",0,0,7552,644,"06",FALSE,"Galicia"
"8949","11","10600","AVENIDA ESPAÑA, 44","L-D: 06:00-23:00",40.021639,"PLASENCIA",-6.098167,"D","Plasencia",NA,NA,NA,NA,NA,1.999,NA,2.079,NA,1.769,NA,NA,1.899,NA,"CÁCERES","dm","REPSOL","P",0,0,7528,1689,"10",FALSE,"Galicia"
"8950","11","06444","AVENIDA JOSE CAMPILLO, 2","D: 08:00-20:00",38.406861,"VALENCIA DE LAS TORRES",-6.001778,"D","Valencia de las Torres",NA,NA,NA,NA,NA,1.989,NA,2.059,NA,1.789,NA,NA,NA,NA,"BADAJOZ","dm","REPSOL","P",0,0,5941,770,"06",FALSE,"Galicia"
"8951","11","06134","CARRETERA BAV-2122 KM. 0,1","L-S: 07:00-22:00",38.239472,"VALENCIA MOMBUEY",-7.121778,"D","Valencia del Mombuey",NA,NA,NA,NA,NA,1.989,1.699,NA,NA,1.799,NA,NA,NA,NA,"BADAJOZ","dm","GALP","P",0,0,5829,771,"06",TRUE,"Galicia"
"8952","11","06330","CTRA. DE VCIA. DEL VENTOSO - ZAFRA km 0,8","L-D: 24H",38.274333,"VALENCIA DEL VENTOSO",-6.466667,"D","Valencia del Ventoso",NA,NA,NA,NA,NA,NA,1.383,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","COOP. DELCAMPO SAN ISIDRO DE VALENCIA DEL VENTOSO","R",0,0,11052,772,"06",TRUE,"Galicia"
"8953","11","06330","CARRETERA BAV-3011 KM. 1,200","L: 07:00-23:00",38.277639,"VALENCIA DEL VENTOSO",-6.464833,"I","Valencia del Ventoso",NA,NA,NA,NA,NA,1.769,1.509,NA,NA,1.999,NA,NA,NA,NA,"BADAJOZ","dm","VALENCIOIL","P",0,0,7994,772,"06",TRUE,"Galicia"
"8954","11","06180","CARRETERA EX-100 KM. 82,9","L-D: 06:00-22:00",38.921361,"GEVORA",-6.944972,"I","Badajoz",NA,NA,NA,NA,NA,2.009,NA,2.075,NA,1.799,NA,NA,1.859,NA,"BADAJOZ","dm","CEPSA","P",0,0,5960,644,"06",TRUE,"Galicia"
"8955","11","06180","CTRA. BADAJOZ-MONTIJO km 30.2","L-D: 24H",38.914222,"GEVORA",-6.943194,"D","Badajoz",NA,NA,NA,NA,NA,NA,1.294,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","S.COOP. DE COLONOS DE GEVORA","R",0,0,10661,644,"06",TRUE,"Galicia"
"8956","11","06183","CALLE AIRE, S/N","L-D: 24H",38.939917,"NOVELDA DEL GUADIANA",-6.831361,"N","Badajoz",NA,NA,NA,NA,NA,1.779,1.345,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","S. COOP. AGRICOLA DE COLONOS DE NOVELDA","P",0,0,10381,644,"06",TRUE,"Galicia"
"8957","11","06186","PROLONGACIO/PROLONGACIÓN RONDA OESTE, S/N","L-D: 24H",38.923306,"GUADIANA DEL CAUDILLO",-6.693472,"N","Badajoz",NA,NA,NA,NA,NA,1.919,1.399,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","SAN VALERIANO EXTREMEÑO SCL","P",0,0,10189,644,"06",TRUE,"Galicia"
"8958","11","06186","CARRETERA MATASDEPORRAS KM. SN","L-D: 06:30-10:00",38.928472,"GUADIANA DEL CAUDILLO",-6.685667,"D","Badajoz",NA,NA,NA,NA,NA,1.929,1.529,NA,NA,1.739,NA,NA,NA,NA,"BADAJOZ","dm","TALANTENA","P",0,0,11791,644,"06",TRUE,"Galicia"
"8959","11","06195","CARRETERA NACIONAL V KM. 391","L-D: 24H",38.886528,"VILLAFRANCO DEL GUADIANA",-6.85975,"D","Badajoz",NA,NA,NA,NA,NA,1.859,NA,1.909,NA,1.689,NA,NA,1.829,NA,"BADAJOZ","dm","IBERDOEX","P",0,0,5824,644,"06",TRUE,"Galicia"
"8960","11","06080","CARRETERA BA-20 KM. 1","L-D: 24H",38.883861,"BADAJOZ",-6.932639,"I","Badajoz",NA,NA,NA,NA,NA,1.849,NA,NA,NA,1.669,NA,NA,NA,NA,"BADAJOZ","dm","BALLENOIL","P",0,0,13546,644,"06",TRUE,"Galicia"
"8961","11","06160","CALLE JEREZ, 0","L-D: 24H",38.509778,"BARCARROTA",-6.852556,"D","Barcarrota",NA,NA,NA,NA,NA,1.929,NA,NA,NA,1.719,NA,NA,NA,NA,"BADAJOZ","dm","M&D","P",0,0,13908,645,"06",TRUE,"Galicia"
"8962","11","06160","AVENIDA BRADENTON, S/N","L-V: 08:00-21:00; S-D: 08:00-14:30 y 17:30-21:00",38.515639,"BARCARROTA",-6.85175,"D","Barcarrota",NA,NA,NA,NA,NA,1.905,NA,1.971,NA,1.689,NA,NA,1.821,NA,"BADAJOZ","dm","CEPSA","P",0,0,5919,645,"06",TRUE,"Galicia"
"8963","11","06250","CR C-437 25,7","L-S: 07:00-15:00 y 17:00-22:00; D: 09:00-14:00 y 17:00-21:00",38.294361,"BIENVENIDA",-6.209611,"I","Bienvenida",NA,NA,NA,NA,NA,1.969,1.572,NA,NA,1.729,NA,NA,NA,NA,"BADAJOZ","OM","REPSOL","P",0,0,7571,649,"06",FALSE,"Galicia"
"8964","11","06370","CR BA-4311 8,5","L-S: 08:00-20:00",38.381611,"BURGUILLOS DEL CERRO",-6.585944,"I","Burguillos del Cerro",NA,NA,NA,NA,NA,1.959,NA,NA,NA,1.729,NA,NA,NA,NA,"BADAJOZ","OM","CAMPSA","P",0,0,5923,651,"06",TRUE,"Galicia"
"8965","11","06486","CALLE EXTREMADURA, S/N","L-D: 24H",39.063333,"NAVA DE SANTIAGO (LA)",-6.503028,"D","Nava de Santiago (La)",NA,NA,NA,NA,NA,1.694,1.257,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","COOPERATIVA","R",0,0,10089,719,"06",TRUE,"Galicia"
"8966","11","06760","CARRETERA N-430 KM. 138","L-D: 07:00-22:30",39.110361,"NAVALVILLAR DE PELA",-5.504611,"I","Navalvillar de Pela",NA,NA,NA,NA,NA,1.983,1.533,NA,NA,1.819,NA,NA,2.033,NA,"BADAJOZ","dm","REPSOL","P",0,0,7580,720,"06",FALSE,"Galicia"
"8967","11","06760","CALLE SIGLO XXI, 7","L-D: 24H",39.105278,"NAVALVILLAR DE PELA",-5.470556,"D","Navalvillar de Pela",NA,NA,NA,NA,NA,1.87,1.38,NA,NA,NA,NA,NA,NA,NA,"BADAJOZ","dm","SAN AGUSTIN DE OBANDO SCL","P",0,0,12294,720,"06",TRUE,"Galicia"
"8968","11","10665","PARAJE ARENAS, SN","L: 24H",40.196889,"GUIJO DE GRANADILLA",-6.171833,"D","Guijo de Granadilla",NA,NA,NA,NA,NA,1.829,NA,NA,NA,1.659,NA,NA,NA,NA,"CÁCERES","dm","ACEITUNERA GRANADILLA","P",0,0,14934,1631,"10",TRUE,"Galicia"
"8969","11","10400","CALLE HERNAN CORTES, 84","L-D: 24H",40.059528,"JARAIZ DE LA VERA",-5.747278,"D","Jaraíz de la Vera",NA,NA,NA,NA,NA,1.939,NA,NA,NA,1.699,NA,NA,NA,NA,"CÁCERES","dm","PETROL STATION","P",0,0,13176,1645,"10",TRUE,"Galicia"
